transaction_id,merchant_id,customer_id,amount,payment_method,delivery_distance_km,customer_tenure_days,order_item_category,payment_failure_history,is_foreign_ip,hours_since_last_order,transaction_velocity_5min,device_age_days,attempted_payment_method_changes,is_fraud
TXN_17855,140,840,562.03,UPI,30.54,339,Digital_Goods,0,False,14.2,2,1468,0,0
TXN_17856,49,25,25720.98,NetBanking,79.61,88,Electronics,0,False,43.65,1,1209,0,0
TXN_17857,142,1815,4210.32,UPI,3.04,501,Apparel,2,False,2.36,0,274,0,0
TXN_17858,46,1226,2945.03,UPI,32.6,1394,Digital_Goods,3,False,30.62,2,1091,0,0
TXN_17859,163,1950,987.02,UPI,44.18,308,Digital_Goods,1,False,123.5,4,776,0,0
TXN_17860,29,1249,6201.95,UPI,6.01,293,Apparel,3,False,359.08,2,1256,0,0
TXN_17861,12,779,7191.87,Card,17.99,770,Electronics,2,False,103.26,3,125,0,0
TXN_17862,116,1534,27694.18,Card,67.28,65,Grocery,0,False,93.21,1,990,0,0
TXN_17863,82,931,7684.3,Card,10.16,200,Digital_Goods,3,False,85.04,0,634,0,0
TXN_17864,44,795,3417.38,Card,6.87,76,Grocery,0,False,138.27,2,557,1,0
TXN_17865,194,1653,7996.92,Card,17.78,316,Furniture,0,False,27.96,0,254,0,0
TXN_17866,2,1603,18608.73,UPI,97.94,383,Electronics,3,False,83.77,2,1075,0,1
TXN_17867,187,1583,14320.73,Card,71.97,981,Digital_Goods,2,False,34.54,3,1241,0,1
TXN_17868,17,753,10360.15,Wallet,74.98,710,Grocery,0,False,45.99,0,1178,0,0
TXN_17869,138,1714,6832.86,UPI,19.46,415,Apparel,2,False,3.16,2,573,0,0
TXN_17870,18,1544,2446.48,UPI,5.21,596,Electronics,0,False,4.89,0,1333,0,0
TXN_17871,22,1207,1423.17,UPI,1.62,396,Grocery,1,False,13.6,1,422,1,0
TXN_17872,83,1101,1177.08,Card,44.12,338,Furniture,0,False,74.81,3,408,0,0
TXN_17873,58,426,7885.33,Card,60.58,19,Electronics,2,False,12.24,1,443,0,1
TXN_17874,53,1091,8936.83,Card,23.73,9,Grocery,1,False,67.35,1,546,0,0
TXN_17875,1,660,18272.74,UPI,37.63,764,Grocery,1,False,38.23,2,16,0,0
TXN_17876,61,1518,9643.87,Card,16.36,132,Apparel,0,False,127.7,2,22,1,0
TXN_17877,159,685,17344.76,Card,22.65,172,Digital_Goods,2,False,32.65,1,686,1,0
TXN_17878,31,547,4202.12,UPI,65.43,238,Digital_Goods,1,False,24.82,0,504,1,0
TXN_17879,66,1101,12394.54,UPI,63.33,17,Apparel,1,False,2.46,3,473,0,0
TXN_17880,147,916,1477.69,UPI,1.42,1303,Apparel,0,False,42.1,2,843,1,0
TXN_17881,53,1816,4572.32,UPI,144.33,43,Furniture,1,False,7.61,2,541,1,0
TXN_17882,95,1721,545.78,Card,15.67,1379,Furniture,1,False,60.09,2,375,0,0
TXN_17883,150,55,5104.62,Card,119.07,492,Apparel,2,False,46.63,1,794,0,0
TXN_17884,23,1929,21370.01,Card,35.86,1146,Digital_Goods,2,False,87.9,1,1202,1,0
TXN_17885,143,1630,5346.8,Card,34.58,21,Digital_Goods,2,False,7.16,2,712,0,0
TXN_17886,154,1497,11686.5,UPI,29.95,237,Electronics,0,False,55.83,2,516,0,0
TXN_17887,131,1680,6821.42,NetBanking,127.83,1220,Grocery,0,False,47.5,6,327,1,0
TXN_17888,87,1271,2478.7,Card,11.67,415,Furniture,1,False,87.12,3,1243,0,1
TXN_17889,148,1463,3928.54,UPI,47.29,316,Grocery,2,False,21.83,0,982,0,0
TXN_17890,125,1736,20244.16,UPI,19.12,445,Grocery,3,False,72.23,0,275,0,0
TXN_17891,109,1772,11614.49,Card,123.4,82,Digital_Goods,1,False,99.66,1,1252,0,0
TXN_17892,40,314,2342.29,Card,9.28,548,Apparel,0,False,13.5,2,813,0,0
TXN_17893,121,1344,929.86,Wallet,56.38,129,Grocery,1,False,1.21,0,176,1,0
TXN_17894,39,220,6299.44,Card,27.39,132,Grocery,0,False,25.59,1,1475,0,0
TXN_17895,120,1868,2444.86,UPI,54.12,363,Apparel,1,False,41.42,0,1044,0,0
TXN_17896,200,1395,3972.21,UPI,8.58,8,Apparel,2,False,15.93,1,1353,0,1
TXN_17897,18,1240,858.08,UPI,25.02,22,Digital_Goods,1,False,7.09,1,66,0,1
TXN_17898,169,49,17135.43,Wallet,5.67,6,Electronics,2,True,9.79,1,845,0,0
TXN_17899,198,1821,4374.85,Card,173.33,582,Furniture,0,False,55.28,5,815,1,0
TXN_17900,155,463,5247.95,UPI,12.04,10,Apparel,2,False,10.77,0,34,0,0
TXN_17901,143,118,1808.92,UPI,249.73,40,Digital_Goods,1,False,73.66,3,275,1,0
TXN_17902,37,82,3523.25,UPI,27.11,373,Grocery,1,False,27.32,2,171,0,0
TXN_17903,186,1287,5692.77,Wallet,3.71,257,Apparel,2,False,145.66,2,1256,1,0
TXN_17904,5,1613,2354.52,UPI,0.89,182,Grocery,0,False,25.99,5,1040,0,0
TXN_17905,73,1747,3793.2,UPI,45.68,175,Electronics,0,False,49.03,2,27,0,0
TXN_17906,135,496,25940.21,Card,47.69,785,Furniture,1,False,0.55,1,1160,0,1
TXN_17907,41,634,601.81,Card,37.2,32,Apparel,2,False,13.78,1,644,1,0
TXN_17908,10,837,6133.21,UPI,3.44,1042,Grocery,2,False,55.98,1,1397,1,0
TXN_17909,190,602,1914.94,UPI,20.14,107,Grocery,0,False,106.13,0,165,0,0
TXN_17910,154,770,24435.4,Wallet,22.24,267,Digital_Goods,0,False,109.0,3,787,0,0
TXN_17911,68,673,3956.55,UPI,61.01,1258,Digital_Goods,1,False,13.82,3,264,0,1
TXN_17912,24,176,1398.86,UPI,27.14,407,Digital_Goods,1,False,43.9,0,112,0,0
TXN_17913,78,805,3794.35,UPI,42.54,115,Furniture,1,False,2.53,0,1425,0,0
TXN_17914,169,1113,7476.81,NetBanking,16.87,1615,Furniture,1,True,49.42,2,80,0,0
TXN_17915,193,639,100000.0,UPI,64.73,673,Digital_Goods,2,False,3.32,2,1399,0,1
TXN_17916,145,1383,390.81,NetBanking,2.39,150,Digital_Goods,2,False,19.48,1,1433,0,0
TXN_17917,109,1310,1165.68,Card,223.29,365,Furniture,3,False,146.87,0,252,0,0
TXN_17918,24,297,23535.44,UPI,51.29,324,Furniture,2,False,17.28,1,363,0,1
TXN_17919,155,1284,803.72,UPI,8.06,383,Electronics,1,False,109.69,0,968,1,0
TXN_17920,7,1875,4971.9,UPI,63.2,52,Grocery,0,False,163.88,0,1098,0,0
TXN_17921,73,475,2751.67,UPI,77.22,414,Apparel,1,False,135.79,0,249,0,0
TXN_17922,107,1780,2279.0,UPI,77.7,96,Electronics,2,False,8.3,3,579,0,0
TXN_17923,99,1647,3997.28,UPI,15.79,153,Apparel,1,False,41.48,2,849,0,0
TXN_17924,122,1959,3297.04,Card,159.27,315,Electronics,1,False,22.11,0,155,0,0
TXN_17925,12,536,17474.08,NetBanking,0.89,95,Digital_Goods,0,False,2.14,1,397,0,0
TXN_17926,85,1586,24196.27,UPI,23.89,890,Electronics,0,False,37.47,0,1293,0,0
TXN_17927,3,1061,8197.34,Card,5.5,216,Grocery,2,False,73.55,2,301,1,0
TXN_17928,79,1205,3702.31,UPI,24.3,72,Electronics,0,False,111.82,3,187,0,0
TXN_17929,85,1789,6702.02,UPI,2.95,25,Grocery,1,False,37.03,0,450,0,0
TXN_17930,10,25,12913.53,Card,51.78,608,Digital_Goods,2,False,56.75,2,330,0,0
TXN_17931,33,349,16350.9,UPI,3.22,704,Furniture,1,False,8.34,2,1132,0,1
TXN_17932,46,637,7662.21,UPI,47.84,33,Furniture,1,False,8.22,2,882,0,0
TXN_17933,59,1567,30736.12,NetBanking,13.33,312,Digital_Goods,1,False,70.86,2,197,0,0
TXN_17934,52,1773,2345.34,NetBanking,9.87,423,Grocery,2,False,12.49,0,863,0,0
TXN_17935,6,227,19301.68,UPI,21.31,955,Furniture,2,False,45.0,3,136,0,0
TXN_17936,130,1372,11444.13,UPI,51.22,19,Digital_Goods,0,False,59.83,1,116,0,0
TXN_17937,29,38,2363.74,UPI,43.16,170,Digital_Goods,1,False,39.34,2,1313,0,0
TXN_17938,119,1407,6497.83,UPI,57.05,50,Digital_Goods,2,False,257.06,1,902,0,0
TXN_17939,168,570,7056.58,NetBanking,125.65,223,Apparel,1,False,53.82,1,751,0,0
TXN_17940,97,236,4144.6,UPI,11.36,186,Grocery,0,False,81.72,1,1064,1,0
TXN_17941,189,1205,4090.72,Card,26.67,361,Apparel,3,False,5.09,0,1272,0,0
TXN_17942,196,114,788.56,Wallet,15.45,449,Furniture,2,False,36.31,1,1470,0,0
TXN_17943,68,306,2149.26,UPI,44.14,1335,Apparel,1,False,125.52,2,1348,0,0
TXN_17944,157,132,3692.11,Card,16.66,71,Electronics,2,False,58.62,0,510,1,0
TXN_17945,190,348,2472.33,Wallet,40.82,642,Grocery,0,False,27.28,1,1183,0,0
TXN_17946,60,1204,1760.24,UPI,86.63,748,Digital_Goods,1,False,30.61,0,1360,0,0
TXN_17947,124,415,17558.78,UPI,40.03,333,Furniture,0,False,22.73,2,838,0,0
TXN_17948,84,983,4338.53,UPI,91.05,620,Furniture,1,False,3.06,2,22,0,0
TXN_17949,41,1614,66177.12,Card,47.25,172,Digital_Goods,3,False,22.89,0,1226,1,0
TXN_17950,113,732,6420.79,UPI,102.13,14,Furniture,1,False,83.13,1,532,0,0
TXN_17951,65,654,17123.14,UPI,133.26,65,Furniture,0,False,23.53,2,887,0,0
TXN_17952,192,385,3828.6,NetBanking,35.44,73,Grocery,3,False,87.39,1,717,0,0
TXN_17953,79,512,2221.62,Card,78.19,832,Apparel,3,False,10.46,4,1093,0,0
TXN_17954,63,1067,6737.33,Card,31.63,1267,Digital_Goods,1,False,2.19,1,88,0,0
TXN_17955,176,1504,23263.0,Card,61.07,206,Grocery,0,False,26.72,0,1494,0,0
TXN_17956,148,1142,4416.55,UPI,1.91,427,Apparel,1,False,25.79,1,711,2,0
TXN_17957,118,1595,8401.23,UPI,170.43,144,Grocery,1,False,74.23,1,209,1,0
TXN_17958,37,61,6694.71,UPI,112.37,235,Electronics,2,False,96.0,1,1332,1,0
TXN_17959,64,553,4369.48,UPI,111.88,387,Apparel,0,False,2.28,1,961,0,0
TXN_17960,86,1810,4646.23,Wallet,16.51,775,Digital_Goods,1,False,52.81,1,207,0,0
TXN_17961,133,188,1483.01,NetBanking,16.65,222,Apparel,0,False,0.33,3,1417,0,0
TXN_17962,34,453,4849.8,UPI,25.76,480,Digital_Goods,0,False,53.44,1,1300,0,0
TXN_17963,39,847,10763.89,UPI,106.09,114,Apparel,1,False,59.98,1,740,0,0
TXN_17964,67,187,7008.33,UPI,97.82,159,Grocery,0,False,30.54,2,882,0,0
TXN_17965,62,938,6130.41,UPI,17.09,99,Apparel,1,False,5.01,1,1287,0,0
TXN_17966,88,1488,11731.28,UPI,39.02,801,Grocery,1,False,30.36,2,222,0,0
TXN_17967,152,1764,6210.04,Card,32.23,50,Furniture,0,False,48.37,0,1274,0,0
TXN_17968,131,164,4997.53,NetBanking,52.59,587,Electronics,1,True,75.49,1,1355,1,1
TXN_17969,109,1448,11875.02,UPI,12.03,399,Furniture,1,False,69.87,2,1384,0,0
TXN_17970,199,1822,5790.19,UPI,4.44,419,Digital_Goods,1,True,88.07,1,498,0,1
TXN_17971,89,102,3699.99,Card,1.38,838,Furniture,0,False,14.43,1,674,0,0
TXN_17972,67,1291,8620.72,Wallet,24.02,302,Electronics,0,False,48.24,0,126,2,0
TXN_17973,79,1660,4711.39,UPI,146.51,31,Digital_Goods,3,False,16.31,0,177,0,0
TXN_17974,178,1177,3505.83,Card,57.73,1070,Apparel,1,False,18.39,2,1470,0,0
TXN_17975,29,1453,5922.46,UPI,69.14,164,Grocery,2,False,34.37,5,1056,2,0
TXN_17976,74,691,6005.97,UPI,145.17,12,Electronics,2,False,12.08,2,110,0,0
TXN_17977,32,1451,1307.21,UPI,27.41,304,Digital_Goods,0,False,27.74,4,317,0,0
TXN_17978,87,578,7331.07,Card,32.16,177,Digital_Goods,3,False,20.1,0,20,0,0
TXN_17979,39,611,45062.94,Card,22.28,971,Grocery,3,False,7.07,0,1131,0,0
TXN_17980,137,1967,1516.96,Card,10.01,285,Grocery,0,False,11.91,3,394,1,0
TXN_17981,101,536,2688.96,Card,72.71,21,Electronics,1,False,52.65,0,1426,0,0
TXN_17982,142,1357,100000.0,Card,118.59,108,Digital_Goods,1,False,9.87,3,545,0,0
TXN_17983,68,761,1832.51,NetBanking,84.07,101,Apparel,1,False,23.72,0,696,0,0
TXN_17984,192,1701,23009.63,NetBanking,2.44,577,Apparel,1,False,59.83,0,1490,1,0
TXN_17985,148,896,3735.18,Card,17.77,27,Electronics,1,True,22.71,0,709,0,1
TXN_17986,28,1464,5282.57,NetBanking,44.83,157,Digital_Goods,0,False,10.76,2,1365,0,0
TXN_17987,14,1630,4198.99,Wallet,19.81,444,Electronics,2,False,39.18,0,1417,0,0
TXN_17988,172,971,8191.41,Card,8.13,380,Apparel,1,False,54.99,3,62,0,0
TXN_17989,77,1879,738.26,Card,38.65,417,Furniture,0,False,56.7,1,968,2,0
TXN_17990,116,124,6145.73,UPI,36.85,327,Apparel,0,False,154.37,0,1060,0,0
TXN_17991,167,1326,3028.93,UPI,61.88,77,Furniture,1,True,0.61,2,806,1,0
TXN_17992,28,668,525.48,UPI,446.33,448,Electronics,0,False,105.97,1,989,0,0
TXN_17993,192,349,18865.06,UPI,52.24,1205,Apparel,1,False,21.84,1,460,0,0
TXN_17994,89,249,391.9,Wallet,19.05,16,Digital_Goods,2,False,87.04,0,1189,1,0
TXN_17995,32,1972,64740.06,Card,156.61,179,Apparel,1,False,129.66,2,670,0,0
TXN_17996,137,1295,10304.58,UPI,42.35,137,Grocery,0,False,34.4,2,1132,1,0
TXN_17997,156,1453,959.88,Card,51.89,64,Apparel,3,False,66.91,2,597,0,1
TXN_17998,95,1594,24482.46,Card,22.12,122,Apparel,0,False,63.42,1,629,1,0
TXN_17999,17,707,1997.29,Card,30.06,10,Grocery,2,False,13.21,0,1437,0,0
TXN_18000,117,713,2109.51,UPI,27.12,411,Apparel,1,False,1.37,2,346,0,0
TXN_18001,77,1608,566.14,Card,137.61,379,Electronics,0,False,134.57,3,1300,0,0
TXN_18002,55,1007,1742.79,UPI,82.93,280,Apparel,2,False,11.52,0,1212,1,0
TXN_18003,10,247,2007.4,NetBanking,4.75,150,Furniture,3,False,11.93,0,762,0,0
TXN_18004,80,481,13118.46,UPI,18.83,1495,Apparel,0,True,87.98,2,698,0,0
TXN_18005,134,98,19942.98,NetBanking,2.86,386,Electronics,1,False,155.45,1,1259,1,0
TXN_18006,176,329,1108.82,UPI,36.36,873,Electronics,0,False,61.35,3,553,1,0
TXN_18007,116,1617,6799.8,Card,16.39,146,Furniture,2,False,10.83,0,91,0,0
TXN_18008,195,1449,540.07,UPI,3.81,562,Electronics,0,False,23.78,1,2,0,0
TXN_18009,169,1601,6830.91,UPI,73.92,2,Electronics,0,False,93.78,1,906,0,0
TXN_18010,79,1448,65807.97,Card,4.78,451,Furniture,0,False,24.26,1,656,0,0
TXN_18011,60,1029,580.69,Card,15.84,551,Grocery,0,False,80.8,1,639,0,0
TXN_18012,42,459,1454.47,UPI,73.84,125,Digital_Goods,0,False,111.21,0,793,0,0
TXN_18013,116,796,11763.19,Card,35.83,2000,Apparel,3,False,3.79,0,1134,0,0
TXN_18014,109,1830,13551.24,Card,84.95,275,Digital_Goods,0,False,0.22,2,707,1,0
TXN_18015,71,593,1588.68,UPI,26.76,184,Electronics,2,False,8.85,0,1293,1,0
TXN_18016,156,498,28804.82,UPI,84.33,81,Furniture,2,False,5.23,1,489,0,0
TXN_18017,102,87,1846.98,UPI,38.63,67,Electronics,0,False,28.68,0,836,0,0
TXN_18018,13,402,36613.09,NetBanking,4.6,92,Furniture,1,False,82.49,1,1161,0,0
TXN_18019,15,1317,8624.67,Card,31.88,307,Grocery,1,False,20.0,1,629,0,0
TXN_18020,36,1947,22594.42,UPI,40.32,307,Electronics,1,False,8.93,0,309,0,0
TXN_18021,15,1305,7669.4,UPI,47.35,302,Grocery,0,True,16.15,3,1143,3,0
TXN_18022,117,197,10811.41,UPI,131.47,785,Electronics,0,False,20.46,2,99,2,0
TXN_18023,75,764,11523.68,UPI,10.14,0,Electronics,0,False,26.23,1,823,2,0
TXN_18024,56,1107,19413.89,Card,46.57,124,Electronics,1,False,17.59,0,632,0,0
TXN_18025,95,27,4724.92,UPI,69.72,867,Apparel,1,False,22.19,2,459,0,0
TXN_18026,132,1869,1669.23,UPI,110.34,42,Apparel,2,True,21.02,2,579,0,0
TXN_18027,52,1718,4470.58,UPI,37.25,86,Grocery,0,False,4.37,3,1410,0,0
TXN_18028,138,135,2206.17,UPI,12.04,158,Grocery,2,False,72.27,0,1350,1,0
TXN_18029,173,1114,2386.33,UPI,85.1,669,Apparel,1,False,5.21,0,1395,1,1
TXN_18030,84,206,35801.06,Wallet,117.72,350,Grocery,0,False,8.42,2,1217,0,0
TXN_18031,29,1051,10376.24,NetBanking,5.62,324,Electronics,0,False,48.51,1,854,0,0
TXN_18032,53,1402,9819.1,UPI,13.05,1036,Apparel,0,False,48.54,0,235,1,0
TXN_18033,157,1595,17803.89,Wallet,102.58,267,Electronics,1,False,68.31,1,1221,0,0
TXN_18034,151,1608,10311.47,UPI,33.12,1175,Digital_Goods,2,False,63.16,2,148,0,0
TXN_18035,185,1439,46188.82,UPI,9.26,57,Electronics,3,False,159.76,0,1271,1,0
TXN_18036,178,1251,397.99,UPI,51.82,204,Apparel,0,False,31.95,1,543,0,0
TXN_18037,21,603,1484.58,UPI,30.65,691,Digital_Goods,0,False,123.24,1,1356,0,0
TXN_18038,112,1092,2120.05,UPI,172.04,65,Furniture,2,False,52.2,0,1426,1,0
TXN_18039,171,362,943.07,UPI,12.6,77,Furniture,2,False,40.27,0,667,0,0
TXN_18040,138,1284,5627.99,Card,22.48,192,Digital_Goods,2,False,3.83,2,1209,0,0
TXN_18041,76,658,5954.6,UPI,9.09,1056,Furniture,1,False,10.67,1,1063,0,0
TXN_18042,30,1087,52596.43,UPI,2.55,80,Digital_Goods,0,False,57.24,0,43,0,1
TXN_18043,125,1879,14538.37,UPI,16.0,1246,Electronics,1,True,74.85,2,1416,0,0
TXN_18044,51,972,2673.03,NetBanking,85.69,445,Grocery,2,False,37.01,0,215,0,0
TXN_18045,161,1716,8894.88,NetBanking,15.55,254,Apparel,2,False,22.26,1,813,0,0
TXN_18046,146,980,548.74,UPI,59.59,7,Apparel,0,False,122.66,1,1326,0,1
TXN_18047,78,1647,5829.62,UPI,37.33,297,Digital_Goods,3,False,152.58,2,444,0,0
TXN_18048,22,1727,5467.33,UPI,36.67,214,Electronics,2,False,5.28,1,593,1,0
TXN_18049,64,941,1664.84,UPI,76.06,625,Grocery,0,False,62.06,1,1483,0,0
TXN_18050,21,908,3860.54,UPI,48.09,327,Apparel,1,False,77.57,0,357,1,0
TXN_18051,129,1416,2140.84,UPI,8.71,1456,Furniture,0,False,13.86,2,419,0,0
TXN_18052,107,246,1605.11,UPI,12.47,47,Digital_Goods,1,False,31.02,1,26,0,0
TXN_18053,116,278,11041.31,UPI,39.24,985,Electronics,0,False,71.96,3,555,0,0
TXN_18054,124,347,16995.32,Card,93.32,190,Apparel,0,False,104.01,0,1016,0,0
TXN_18055,143,1961,9063.36,Wallet,8.26,283,Electronics,0,False,128.7,1,609,0,0
TXN_18056,36,372,2905.25,UPI,5.65,767,Electronics,0,False,2.17,1,514,0,0
TXN_18057,47,809,2219.27,UPI,36.44,461,Digital_Goods,1,False,2.7,4,48,0,0
TXN_18058,182,849,3015.74,UPI,10.45,1168,Apparel,0,False,8.43,0,269,1,0
TXN_18059,32,123,3774.38,UPI,257.8,1671,Digital_Goods,1,False,18.7,0,18,0,0
TXN_18060,186,1081,1725.88,NetBanking,0.22,410,Grocery,2,False,31.53,0,1239,1,0
TXN_18061,174,160,17406.32,UPI,29.79,328,Furniture,2,False,12.34,2,1183,0,0
TXN_18062,54,1151,3855.56,NetBanking,8.87,116,Electronics,0,False,64.57,0,60,0,0
TXN_18063,161,737,12306.18,UPI,57.14,128,Electronics,2,False,86.85,3,1259,0,0
TXN_18064,167,1631,916.07,Card,49.73,117,Electronics,1,False,53.62,4,1374,0,0
TXN_18065,23,1335,2151.65,UPI,82.27,614,Digital_Goods,0,False,9.18,2,668,0,0
TXN_18066,171,518,13784.11,UPI,41.44,382,Furniture,1,False,10.86,0,705,1,0
TXN_18067,183,935,14020.21,UPI,10.5,532,Electronics,0,False,29.24,2,1074,0,0
TXN_18068,2,1289,1160.92,UPI,2.74,677,Furniture,1,False,35.24,2,802,0,0
TXN_18069,194,746,7070.47,UPI,64.03,895,Digital_Goods,1,False,17.2,4,1007,0,0
TXN_18070,166,288,7296.7,UPI,28.98,63,Furniture,0,False,26.08,1,435,1,0
TXN_18071,157,420,2100.95,UPI,12.57,832,Grocery,1,False,40.62,1,534,0,0
TXN_18072,110,1920,7543.17,UPI,14.51,415,Furniture,0,False,22.27,3,909,0,0
TXN_18073,124,1552,737.64,NetBanking,8.07,1000,Furniture,4,False,161.7,2,1268,1,0
TXN_18074,67,140,1616.03,UPI,16.67,1056,Furniture,0,False,132.07,2,1068,0,0
TXN_18075,71,1833,10084.45,UPI,78.52,222,Furniture,0,False,21.09,2,38,0,0
TXN_18076,164,707,5091.87,UPI,48.47,500,Grocery,1,False,68.9,1,1286,0,0
TXN_18077,29,698,5419.2,Card,218.7,699,Grocery,1,True,12.75,3,845,0,0
TXN_18078,119,987,3983.44,UPI,37.15,119,Apparel,0,False,65.47,1,21,0,0
TXN_18079,165,475,9360.77,UPI,36.85,266,Grocery,1,False,61.36,0,1436,0,0
TXN_18080,113,1929,9918.1,Card,10.62,120,Furniture,0,False,11.75,1,136,0,0
TXN_18081,45,1661,12705.6,UPI,44.15,37,Furniture,2,False,66.51,3,216,0,0
TXN_18082,16,1553,5714.73,UPI,46.87,478,Apparel,0,False,0.83,4,808,0,0
TXN_18083,31,1902,3083.76,NetBanking,11.57,339,Digital_Goods,0,False,58.18,0,966,1,0
TXN_18084,162,389,2518.91,UPI,4.6,204,Electronics,1,False,6.45,2,151,0,0
TXN_18085,50,511,1382.69,UPI,23.0,95,Furniture,2,True,23.61,2,1078,0,0
TXN_18086,193,538,3031.01,UPI,9.44,84,Digital_Goods,1,False,9.41,1,863,0,0
TXN_18087,122,213,2374.02,Wallet,34.98,131,Grocery,4,False,9.15,2,203,0,0
TXN_18088,190,897,33587.0,Card,37.34,1610,Furniture,1,False,30.4,4,96,0,0
TXN_18089,171,1537,1399.23,Card,46.84,1314,Apparel,2,False,133.48,2,1252,0,0
TXN_18090,184,1827,17065.85,NetBanking,46.17,745,Furniture,2,False,37.66,1,1427,0,0
TXN_18091,15,1289,3564.27,UPI,56.18,28,Grocery,2,False,15.01,0,1024,0,0
TXN_18092,176,1367,3836.18,UPI,13.1,713,Electronics,1,False,103.46,0,249,0,0
TXN_18093,49,1062,7953.96,Card,65.62,563,Electronics,1,False,22.28,2,1264,1,0
TXN_18094,172,233,895.83,Card,37.2,1116,Digital_Goods,3,False,2.4,2,1140,1,0
TXN_18095,10,260,1881.89,Card,28.75,251,Electronics,2,False,64.8,2,1359,0,0
TXN_18096,20,308,1108.36,Card,52.19,289,Grocery,1,True,8.99,1,1063,0,0
TXN_18097,70,403,3114.08,UPI,34.78,335,Furniture,0,False,71.08,1,74,0,0
TXN_18098,8,997,1650.72,Card,37.29,315,Furniture,0,False,70.12,0,690,0,0
TXN_18099,173,1285,23874.63,Card,1.18,150,Digital_Goods,1,False,37.29,3,943,0,0
TXN_18100,34,1500,2440.57,NetBanking,80.98,70,Electronics,1,False,40.13,2,1380,0,0
TXN_18101,179,750,283.1,Wallet,27.6,497,Electronics,3,False,17.62,1,1380,0,0
TXN_18102,4,1130,3290.12,UPI,36.5,974,Apparel,1,False,3.21,6,847,1,0
TXN_18103,108,1271,12951.24,Card,24.71,439,Grocery,0,False,3.98,1,78,0,0
TXN_18104,167,304,34763.46,NetBanking,40.1,706,Grocery,1,False,14.76,2,727,0,0
TXN_18105,24,343,3731.66,UPI,2.78,294,Electronics,2,False,20.12,1,625,0,0
TXN_18106,55,1471,2643.13,UPI,24.22,281,Digital_Goods,0,False,148.35,1,346,0,0
TXN_18107,26,1062,4830.27,Wallet,55.23,1692,Digital_Goods,1,False,234.12,1,1461,0,0
TXN_18108,25,1844,8087.44,Card,139.39,2000,Electronics,3,False,3.87,4,1361,0,0
TXN_18109,36,855,1268.18,UPI,94.58,375,Apparel,0,False,13.29,3,906,0,0
TXN_18110,71,1070,3665.28,UPI,164.6,185,Apparel,1,False,0.66,2,1413,0,0
TXN_18111,186,1746,4631.14,UPI,76.05,186,Electronics,3,False,45.74,2,376,0,0
TXN_18112,12,1629,5192.47,Card,50.07,445,Grocery,1,False,59.9,4,337,2,0
TXN_18113,129,1244,4132.13,NetBanking,27.52,101,Digital_Goods,0,False,13.05,3,1030,0,0
TXN_18114,116,256,1598.88,UPI,6.57,1569,Digital_Goods,0,False,7.32,1,1178,0,1
TXN_18115,178,137,7379.72,NetBanking,14.44,499,Digital_Goods,0,False,1.95,5,1121,0,0
TXN_18116,153,1255,4658.8,NetBanking,15.82,70,Grocery,1,False,55.66,2,268,0,0
TXN_18117,133,818,4645.22,Card,27.92,181,Electronics,1,False,29.25,1,176,2,0
TXN_18118,83,1738,1340.73,Card,47.06,101,Apparel,0,False,80.7,1,255,0,0
TXN_18119,196,1602,10595.93,Card,48.2,36,Grocery,0,False,57.05,2,684,1,0
TXN_18120,6,973,1575.74,UPI,30.4,414,Apparel,0,False,58.2,2,216,0,0
TXN_18121,26,38,34191.26,Card,16.05,44,Apparel,1,False,35.25,5,249,0,1
TXN_18122,113,1179,1193.8,Card,2.91,201,Grocery,2,False,64.95,0,650,0,0
TXN_18123,103,1527,12266.89,Wallet,224.75,442,Electronics,2,False,49.23,0,1177,1,0
TXN_18124,120,105,497.79,UPI,140.31,70,Electronics,1,True,17.41,0,829,0,0
TXN_18125,183,255,327.02,Wallet,10.1,862,Digital_Goods,1,True,163.79,2,59,0,0
TXN_18126,167,1428,2525.72,UPI,46.49,81,Grocery,0,False,46.28,3,462,0,0
TXN_18127,9,488,326.48,Card,17.52,377,Apparel,1,False,123.78,2,248,1,0
TXN_18128,45,1982,11797.79,Card,10.81,1029,Digital_Goods,0,False,156.74,0,1490,0,0
TXN_18129,14,458,4787.85,UPI,57.67,40,Electronics,1,False,19.97,3,561,0,0
TXN_18130,112,528,26403.1,UPI,77.13,44,Electronics,1,False,107.72,2,892,0,0
TXN_18131,55,591,4021.33,UPI,26.09,53,Electronics,0,False,28.65,1,255,1,0
TXN_18132,137,525,6579.94,UPI,3.04,176,Electronics,1,False,107.97,1,1379,0,0
TXN_18133,15,370,3562.32,UPI,25.67,445,Grocery,0,False,48.95,0,73,0,0
TXN_18134,37,102,1722.07,UPI,37.99,309,Apparel,1,False,15.54,2,877,1,0
TXN_18135,178,916,3016.56,UPI,111.85,141,Digital_Goods,0,False,106.75,2,1382,1,0
TXN_18136,127,664,1158.94,UPI,53.47,384,Electronics,2,False,74.82,4,873,1,0
TXN_18137,117,690,7823.62,UPI,61.98,236,Apparel,1,False,16.6,1,1439,0,0
TXN_18138,84,1927,3396.78,NetBanking,11.32,173,Grocery,0,False,15.24,3,825,0,0
TXN_18139,72,599,4357.71,NetBanking,63.7,192,Furniture,3,False,91.88,3,1319,2,0
TXN_18140,96,600,100000.0,UPI,34.84,178,Apparel,4,False,38.33,2,889,0,0
